gene	baseMean	log2FoldChange	stat	pvalue	padj	Ch14_1	Ch14_2	Ch14_3	EP08_1	EP08_2	EP08_3	Se17_1	Se17_2	Se17_3	condition	transcript	name	uniprot_id	uniprot_taxa	identity_Blastx	evalue_Blastx	pfam	symbol_pfam	evalue_pfam
G10721	66.0991611493517	4.39114736557345	4.626415440972	3.7204866216258e-06	0.000249528669529769	5.78811402686486	6.08184702631551	6.31196646785288	4.92880067871077	4.92318738766839	4.93275195403995	5.82134241384054	5.75134997303541	6.22542528719018	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G10733	78.2979936432678	4.58916509540163	6.23379594219629	4.55266045111445e-10	1.60466751134387e-07	6.40631496719915	6.40603064541263	6.34499232493939	5.04723244802595	5.04019658268456	5.052172486391	6.21637585684282	6.22437491628456	6.1642365284831	Ch	transcript:G10733.1	Ras GTPase-activating-like protein IQGAP1	IQGA1	HUMAN	52.494	0	PF00616	RasGAP	5.4e-52
G10802	13.4444926993539	11.3978676976414	3.31647232610431	0.00091161615400506	0.0262184604292497	3.87151562795874	3.00454579631742	3.00624914702712	3.00712086013891	3.0060956539595	3.55018151577832	3.00471429609197	3.00456380221458	3.00494905684775	Ch	transcript:G10802.4	Gigasin-6	GIGA6	CRAGI	34.05	1.08e-30	PF00144	Beta-lactamase	7.6e-49
G10861	68.2053807834886	10.2896643553382	3.99783592425038	6.39242349806313e-05	0.00290925515573939	6.24439405972254	4.40903030683418	4.42308119252819	4.43009854719366	4.42183372357955	4.43586381853137	6.08579893241898	5.68112881546364	6.25975236398338	Ch	transcript:G10861.5	Di-N-acetylchitobiase	DIAC	RAT	41.52	9.72e-98	PF00704	Glyco_hydro_18	4.8e-24
G10908	12.1346185697653	-6.76812780071877	-3.99369987413062	6.50501941832953e-05	0.00293908480091797	3.34187493751427	3.34172969274792	3.34264550190458	3.72533105038255	3.47630956679495	3.60424255393075	3.40018103273365	3.50479107298973	3.51162753333029	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11027	35.5731618735989	3.57852288133969	3.88347989274394	0.000102972050937321	0.00428813124906307	5.10823043174883	5.11980181887405	5.128502087031	4.54482668090409	4.54249897303392	4.54647663252168	5.1064160485923	5.06702032726887	5.33692007552343	Ch	transcript:G11027.1	Nuclear valosin-containing protein-like	NVL	HUMAN	67.477	1.28e-146	PF00004	AAA	1.2e-47
G11082	33.791917678858	12.7143294408228	3.72084351889347	0.000198558448908713	0.00732587809492592	4.44260779990477	3.26692769331542	3.27149449720504	3.27378489947792	3.27108797835467	4.02352963457645	3.26738497998262	3.26697661799801	3.26802003805888	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11135	1118.17681111062	-1.2233182827119	-3.7672941764665	0.000165026498344861	0.00630379139902471	9.08477722124232	9.4140994013547	9.39135643568688	10.7480335155671	10.4895335260522	10.8202238969242	10.0507782264533	9.67644211104832	9.84527098415185	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11145	51.9705852757855	4.00982934429823	3.80838328631866	0.000139878341066346	0.00554359951699781	5.3668256250415	5.46791254747715	6.01494360084576	4.78083399659506	4.7769032069922	4.78361106525871	5.4696608105399	5.6493159253037	5.82235757389838	Ch	transcript:G11145.2	Ribosome biogenesis protein SPATA5L1	SPA5L	RAT	42.605	4.87e-171	PF00004	AAA	1.5e-39
G11169	50.6678160665251	3.77606694834141	3.63657532753437	0.000276286873127055	0.00977984688081792	5.45949653883282	5.27572842932573	5.88983230924398	4.77087145398504	4.76702133318853	4.77359116701011	5.83954297324251	5.62439725822285	5.55226649903716	Ch	NA	NA	NA	NA	NA	NA	PF05049	IIGP	4.2e-06
G11185	158.554633064114	4.89189442179075	5.7503255959979	8.90717444570282e-09	1.82168212182115e-06	7.40079807684811	6.91478378252561	7.61120551337178	5.01598984388887	4.99296455169526	5.0317171116318	7.04619037756432	7.06417824580361	7.61428180565934	Ch	transcript:G11185.1	Papilin	PPN	DROME	39.711	1.04e-80	PF19030	TSP1_ADAMTS	8.5e-13
G11306	23.8201302733372	3.55271753715635	3.44454555795801	0.000572020228557327	0.0181187133963302	4.49560865316046	4.69357455181582	4.54579307032697	4.15750431818524	4.15612137414852	4.15848689725143	4.4718090690829	4.5145134755534	4.65369653850314	Ch	transcript:G11306.2	Centrosomal protein CCDC61	CCD61	RAT	51.613	8.05e-90	NA	NA	NA
G11357	29.601324541587	10.824854234858	3.14626773538597	0.0016536854912117	0.0411521824221139	4.4843560988357	3.3260866388369	3.33039959453512	3.33257636193962	3.33001420030504	3.33437578250768	3.3265168727877	4.43972498344707	3.32711496413098	Ch	transcript:G11357.1	Zinc transporter 6-A	ZNT6A	XENLA	63.905	2.15e-153	PF01545	Cation_efflux	1.2e-25
G11398	25.7714146372609	10.6492777943505	3.09236435125194	0.00198568962897637	0.0475360323607262	4.63310247367451	3.35518520669521	3.35952894908208	3.36172962206271	3.35913990494851	3.36355300647488	3.35561751622313	3.35523143107452	4.59269889884899	Ch	transcript:G11398.1	B-cell lymphoma/leukemia 11A	BC11A	HUMAN	82.558	6.48e-40	PF00096	zf-C2H2	0.00021
G11362	62.0212864832075	4.56847441979421	5.52009217325917	3.38821887506757e-08	4.6583240642682e-06	6.08388777862567	5.87711916900651	6.19656783713872	4.91936359136265	4.91431016586363	4.92292489164234	5.72454108911637	5.93021477439189	5.75597889531679	Ch	transcript:G11362.1	F-box only protein 11	FBX11	RAT	74.401	0	PF13229	Beta_helix	3.1e-25
G11367	44.1935337165459	4.14510522472737	4.46212030786585	8.11526395202893e-06	0.000487092255903302	5.43182137718865	5.39022834391246	5.68379254774887	4.70627541658753	4.70317041844087	4.70847279786822	5.53640051217483	5.37622891993845	5.22609666102227	Ch	transcript:G11367.1	Probable methyltransferase-like protein 25	MET25	HUMAN	26.596	6.65e-26	PF13679	Methyltransf_32	5.6e-22
G11431	93.9908537814728	4.90655556927439	5.74662191060598	9.10439958775128e-09	1.83931077525229e-06	6.59886635244527	6.48324359427185	6.93531835739482	5.03923939802439	5.02954423648886	5.0460110522642	6.37013720685821	6.06221223788436	6.56083884560481	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11441	396.644370042831	-1.99509105611669	-4.70797183760742	2.50193656618868e-06	0.000177124278442229	7.50505153945325	7.62573262546452	7.06851836454933	9.44683532237974	9.13805855000795	8.75875426560869	8.5335861889306	8.32241396351446	8.34520428318997	Ch	transcript:G11441.3	Probable gluconokinase	GNTK	XENTR	45.665	5.77e-46	PF01202	SKI	1.8e-13
G11418	1379.85140173629	1.24615290362546	3.59711089169168	0.000321771328217184	0.0111283169587596	11.1555062500247	10.8964796279886	10.8615154664851	9.4314479328614	9.9677890848609	9.98715354386268	10.0506108748006	10.0100178290092	10.2247165684073	Ch	transcript:G11418.21	Cartilage matrix protein	MATN1	HUMAN	29.231	4.85e-45	PF00092	VWA	2.8e-38
G11478	30.1717746039928	3.93253288888143	3.60014348075587	0.000318041633354372	0.0110223382806455	4.811028835472	5.11565098761381	4.86473219147391	4.36794405530156	4.36610736870191	4.36924782529922	4.98532046041098	4.63274041791382	4.82318672189175	Ch	transcript:G11478.1	WD repeat-containing and planar cell polarity effector protein fritz homolog	FRITZ	HUMAN	43.013	6.36e-129	PF11768	Frtz	1.2e-165
G11488	23.9188703018469	10.8454530910901	3.15218283824559	0.00162054765027235	0.0407769515363213	4.87795985405583	3.62673952455816	3.6301360393093	3.6318673915195	3.6298307023315	3.6333072879395	3.62707631743823	4.26485614963396	4.20952123185158	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11630	37.7015179750572	4.16143228289668	4.13616601420287	3.53156738161716e-05	0.00171064167379737	5.080015157237	5.14932658657329	5.54202066501779	4.56723320814208	4.56485502005441	4.56891988172749	5.09398001503677	5.20949581811173	5.03750325019709	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11705	167.023541762553	5.51436174983886	4.88981320966559	1.00931707278645e-06	8.40218423506549e-05	6.23452015126079	7.7447253024813	7.99965057127567	4.75436129064183	4.7254654699769	4.77388867609425	6.7941837434634	6.23733745878431	7.45931314439901	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11706	47.405490765912	4.3084124496353	4.62942149196392	3.66688713547656e-06	0.000248376012842027	5.52533769533304	5.62904957551196	5.74003800265252	4.7500482783972	4.74662969626084	4.75246608163173	5.26555095581256	5.37197720679512	5.66951886859413	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11701	3007.01204819128	1.09721093872259	4.39600711859789	1.10260319360134e-05	0.000632031989799299	12.1664171010798	12.1369793582111	11.8973786956506	10.9946516742823	11.1198830758688	10.848080201522	11.2349569939579	11.4202466861684	11.2039576718697	Ch	transcript:G11701.1	Legumain	LGMN	BOVIN	46.667	7.59e-128	PF01650	Peptidase_C13	2.6e-103
G11712	33.4804183755802	4.05372806331014	4.36954310864645	1.24506760611904e-05	0.000692140602784162	5.22707517937125	4.9303845493322	5.17976871634495	4.47883088404647	4.47665817029216	4.48037137970445	4.97045628273143	4.98571833018302	4.97546489639766	Ch	transcript:G11712.1	rRNA N6-adenosine-methyltransferase ZCCHC4	ZCHC4	HUMAN	45.633	6.81e-143	PF10237	N6-adenineMlase	7.3e-25
G11724	18.2659403386845	11.0906417720288	3.22478442108662	0.00126067560950794	0.0333294873833898	4.24085661685556	3.24172773090468	3.24434207021972	3.24567566344703	3.24410694665457	4.14322215044424	3.24198685189146	3.24175542590712	3.24234768437063	Ch	transcript:G11724.5	Ataxin-3	ATX3	RAT	51.803	7.59e-87	PF02099	Josephin	1.6e-55
G11830	59.9860879773916	4.80575781483043	3.90205318283034	9.53801939304436e-05	0.0040205300067474	6.03685732221783	6.33650147691824	5.13842586547239	4.69671706153292	4.69118289488	4.70060793751065	5.31563370769143	5.33788462239139	5.86457363029507	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G11883	177.682010473905	11.4112288384894	3.85057024447483	0.000117843124307294	0.00479681830516876	12.235295844809	8.69729136965944	2.59991863140961	2.68992415437171	2.58246818047677	2.75535483876973	2.39466342227989	2.36975427348075	2.43139747628334	Ch	transcript:G11883.1	N-acetylated-alpha-linked acidic dipeptidase 2	NALD2	HUMAN	43.929	0	PF04253	TFR_dimer	7.3e-24
G12041	17.6891639736928	4.23092581334826	3.44891424719662	0.000562845414877141	0.0178821150260487	3.9141810140017	4.27822970393463	4.28184779134924	3.74149521505524	3.74046849293261	3.74222494447631	3.92904064945358	3.8904065681742	3.96233636761948	Ch	transcript:G12041.5	Tripartite motif-containing protein 45	TRI45	MOUSE	30.522	2.71e-16	PF00643	zf-B_box	3e-05
G12094	35.6593126029607	4.33808124562571	3.5167327387938	0.000436893448154777	0.0145041620483608	5.02431149672129	4.75000919647851	5.54389689936334	4.39934338464267	4.39675476941859	4.40117554404447	4.75920916102953	4.80390565406143	5.11454568713482	Ch	transcript:G12094.6	Tripartite motif-containing protein 45	TRI45	MOUSE	29.469	2.7e-12	PF00643	zf-B_box	7.3e-05
G12104	161.028936130563	-2.06406901910946	-4.35217283950717	1.34794928174919e-05	0.000746827016771137	6.6852989519561	6.25498338409891	6.37616713123265	7.64380343823866	7.48685626182281	7.32043645525462	7.60059000738825	7.28588500895284	7.43339504209541	Ch	transcript:G12104.2	Protein FAM136A	F136A	XENLA	35.507	4.26e-24	PF05811	DUF842	1.2e-42
G12187	29.1884406033058	3.84882276449201	3.86400643542735	0.000111542280668684	0.0045851350410854	5.07115044912567	4.73046510872059	4.85697717745285	4.35629296996127	4.35454021844587	4.35753743064961	4.76529799937805	4.81517993189908	4.83906350911986	Ch	transcript:G12187.1	TATA box-binding protein-associated factor RNA polymerase I subunit A	TAF1A	HUMAN	27.796	4.07e-25	PF14929	TAF1_subA	2.1e-43
G12207	8906.8043903356	-0.904652791030744	-3.2017190772175	0.00136610152081012	0.0354715325920697	12.3074723419942	12.7045863335893	12.5111647813466	13.5762639359364	13.5084485480163	13.5844529935711	13.1418107002251	13.0335641447128	12.9502856654487	Ch	transcript:G12207.12	Cytochrome c oxidase subunit 5A, mitochondrial	COX5A	DROME	45.833	3.12e-23	PF02284	COX5A	3e-24
G12228	30.0156822586859	4.0183328355432	4.05748415028112	4.9604182491326e-05	0.00230826653694187	5.13277243119915	4.82826225133977	4.88031915604945	4.37521386960412	4.37339754641696	4.37650328519072	4.85655844883075	4.71262164685975	4.8554254137428	Ch	NA	NA	NA	NA	NA	NA	PF03265	DNase_II	4.4e-05
G12356	54.3933217804947	4.61441395136785	3.90347907957036	9.48197497881722e-05	0.0040071019770175	6.31810381054601	5.37293845431931	5.34255778115102	4.67407287213055	4.66935100657053	4.67739858288794	5.70515828112641	5.29717424103554	5.36250783206286	Ch	transcript:G12356.3	Transcriptional repressor p66-alpha	P66A	HUMAN	39.175	1.79e-53	PF16563	P66_CC	9.8e-18
G12357	26.4907371256563	4.14765138265188	3.88097954255321	0.000104036592873671	0.00431947417931136	4.60530159542859	4.78511137919736	4.93177658940013	4.22500410113466	4.22341282759755	4.22613407522717	4.7066590807408	4.48494520473943	4.50902223563975	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G12284	122.121007477176	5.41160565651697	7.5198196393625	5.48518580874871e-14	6.05783920718207e-11	7.0766021425063	7.21725701135541	7.24554419073308	5.03282454932402	5.01773142187136	5.04326503264894	6.65206258495725	6.51586884036276	6.45603663350379	Ch	transcript:G12284.2	E3 ubiquitin-protein ligase RNF216	RN216	MOUSE	39.056	4.65e-41	NA	NA	NA
G12295	14.6154324944144	7.80709958716266	3.16675539019406	0.00154149922714137	0.039347420950422	3.79846503421701	3.84388771944427	3.94349770130403	3.44740101105195	3.44680063544631	3.44782853527053	3.44599674969737	3.44590951898338	3.44613296100247	Ch	transcript:G12295.1	Circularly permutated Ras protein 1	CPAS1	DICDI	33.057	2.47e-122	PF00071	Ras	8.7e-36
G12307	496.217210203291	1.59424423098496	3.32825017125552	0.000873933493761469	0.0254439055494771	9.29088114185896	9.3351892636758	9.85588001214867	8.25988088752527	8.43396633917942	8.04970276856544	8.09349255081104	8.81203386200615	8.33721011580827	Ch	transcript:G12307.2	Mammalian ependymin-related protein 1	EPDR1	RAT	22.927	3.22e-12	PF00811	Ependymin	3.1e-25
G12421	41.7105182179696	3.53384521169142	3.83124208046412	0.000127497982369612	0.00512861922176765	5.27066079479948	5.34996639617124	5.29054049556943	4.66912762897633	4.66625992791493	4.6711580735814	5.52922737478152	5.52922387935683	5.22231235736689	Ch	transcript:G12421.2	Exportin-5	XPO5	HUMAN	43.129	0	PF19273	Exportin-5	3.3e-144
G12399	29.7247292026314	4.10795426557684	4.03964221588216	5.35328003974251e-05	0.00247026287293522	5.07330781429859	4.75261104538036	4.99896528878511	4.35579637139414	4.35399212956981	4.35707718976956	4.8678893152984	4.66112688290614	4.76541450642992	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G12483	14.5603602608561	-19.8042256303927	-5.61656130821061	1.94795153119737e-08	3.19502624414017e-06	3.00820888274676	3.00789298084277	3.00987547522972	3.01088847138107	3.00969699494092	4.01560330480064	3.00808927651351	3.00791395892955	3.52642265995459	Ch	transcript:G12483.2	Carboxylic ester hydrolase LipN	LIPN	MYCTU	36.986	1.74e-35	PF07859	Abhydrolase_3	1.9e-56
G12442	16389.2173841814	1.74601284766065	5.37624999240442	7.60531775897335e-08	9.26280788929024e-06	14.6515010504277	14.6682567071771	14.8720871472573	12.9680735903083	12.836873348342	12.5406083245109	13.691652837874	13.9449690362447	13.1055600580062	Ch	transcript:G12442.7	Countin-1	CTNA	DICDI	38.537	1.69e-38	NA	NA	NA
G12566	46.3755807358447	4.07945849401719	4.06535033746892	4.7960363263528e-05	0.00223806021922142	5.6013685424412	5.21113369990825	5.75201200090201	4.72587663107291	4.72253850496342	4.72823778535308	5.61333968802244	5.40978708078649	5.37267214022365	Ch	transcript:G12566.5	CSC1-like protein 2	CSCL2	MOUSE	42.318	2.46e-159	PF02714	RSN1_7TM	1e-42
G12568	41.693767501639	4.56900273143557	5.70421233002928	1.16882306035455e-08	2.27796739033334e-06	5.48373717708555	5.54588846018138	5.49278279810368	4.64596598520444	4.64305998918747	4.64802316925763	5.15104344187211	5.22077409941551	5.15356196730156	Ch	transcript:G12568.1	Serum response factor	SRF	HUMAN	78.832	5.18e-62	PF00319	SRF-TF	7.9e-20
G12684	24.9762568847182	11.0794273811716	3.2236086194527	0.00126586280417002	0.0333390830109388	3.27117664099924	4.46127384750274	3.27424415801488	3.27609504125077	3.27391699173907	3.27762889778787	3.27095540379408	3.27063084941128	4.2379723398984	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G12713	32.9577096927193	8.98036253772843	4.9695814025973	6.70975975235426e-07	5.85020421355267e-05	4.80770297565797	5.07731628027518	5.18834629515514	3.9115040747857	3.90841704757846	3.91368071066549	3.90422651717832	3.90376777597225	3.9049412538614	Ch	transcript:G12713.1	Multiple C2 and transmembrane domain-containing protein 1	MCTP1	MOUSE	48.692	0	PF00168	C2	8.7e-23
G12770	85.4180399473337	5.1716538638845	5.98219289378619	2.20153332737262e-09	5.88235501633142e-07	6.28121957406904	6.85491400674989	6.60752179552732	4.96252106777497	4.95386176675817	4.96857805135568	5.95454716684158	5.87895537593083	6.25868431896725	Ch	transcript:G12770.5	Advillin	AVIL	HUMAN	28.364	3.29e-96	PF02209	VHP	1.1e-09
G12779	39.6987957978792	3.66649639951879	4.17714664461045	2.95188727753342e-05	0.00146849743662519	5.34822751140154	5.22786949640129	5.26418644006606	4.64393169448631	4.64126465310954	4.64582093706313	5.41733887035351	5.21733562584352	5.37908945171824	Ch	transcript:G12779.4	Adenosine kinase 2	ADK2	ARATH	44.248	4.8e-104	PF00294	PfkB	5.8e-53
G12873	21.5031728956685	3.82276573788166	3.68870608441843	0.000225397416001485	0.0082245233336577	4.3115302799017	4.55650607764825	4.52232043215977	4.03540151753331	4.03416359472583	4.03628125878566	4.32562634918968	4.32153264262772	4.37603371187839	Ch	transcript:G12873.1	Nucleolus and neural progenitor protein	NEPRO	DANRE	27.586	4.07e-12	PF14780	DUF4477	1.8e-35
G12958	74.8255733810121	4.19320753176156	4.40717099226141	1.04729509098889e-05	0.000608754051835858	6.23898236725164	5.73570207440246	6.4456802779411	4.98402445509957	4.97725229558048	4.9887803533463	6.15945761189596	6.10375325713794	6.3950353342308	Ch	transcript:G12958.1	Ankyrin repeat family A protein 2	ANRA2	HUMAN	41.964	3.28e-44	PF12796	Ank_2	2.1e-12
G13000	500.999216617237	1.90668981201491	3.49334078506732	0.000477017339722207	0.0156480579204714	10.1142265550831	8.95837349612311	9.43513822363611	8.21525374666111	7.96523087975052	8.66926885809272	7.95760954175568	7.99938532057221	8.2506327812752	Ch	transcript:G13000.2	Glutathione-specific gamma-glutamylcyclotransferase 1	CHAC1	HUMAN	42.781	5.88e-48	PF04752	ChaC	1.7e-50
G13102	63.8494992151636	5.12695255656871	4.96413388026445	6.90083303581822e-07	5.97143447656501e-05	6.16882161986434	5.92325302541624	6.33444650803596	4.79797238400302	4.79224504672332	4.8020005810459	5.54715672318062	5.84847868615666	5.15161553106686	Ch	transcript:G13102.9	Phospholipid phosphatase 3	PLPP3	HUMAN	36.321	1.43e-39	PF01569	PAP2	2.4e-25
G13108	105.12234526082	5.08441045845456	5.02361902660764	5.07067745708448e-07	4.59020998656074e-05	7.10852324696767	6.93630051533682	6.38554849368876	4.96722179930763	4.95495430144845	4.97574580841364	6.77823862772616	5.78244541656735	6.45578531417993	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
G13193	5248.96882215395	-1.17917656792665	-4.10935426889559	3.96767003826298e-05	0.00189419083152348	11.1785038441516	11.5075459990649	11.6663306491154	13.0282744593562	12.9163299478664	13.2052967360089	12.0259470260678	11.8662555629526	11.8013041034712	Ch	transcript:G13193.1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	NDUAD	MACFA	43.802	3.85e-24	PF06212	GRIM-19	1.5e-37
G13263	242.085912001392	5.17545638230792	3.78204335746395	0.000155546260454373	0.00603461206249917	8.03675564330504	6.81733131305419	8.21932497269608	4.43025364298739	4.37350822417836	4.4671289135953	7.73122241935307	8.5151198699617	5.17616714295706	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA
